topic_title,topic_url,post_author,post_body,thread_author
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,iomobil,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">нот в либгене не надо.</div><br>мурку можно</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">regidrer wrote:</div><div class=""quotecontent"">Может сам автор проекта scorser.ru Сергей Королев(!) окажет помощь?<br>Насчет объединения с картинами, в либгене же физики и медики мирно сосуществуют <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>история несостоявшейся интеграции с либрусеком говорит, что если уже проект есть, по выделенной теме, это не нужно делать. Но с ним можно связаться, хотя бы для того, чтобы знать друг друга. Также есть смысл добавить scorser.ru в меню как сторонние проекты, потому что это очень важная ниша и безумно хорошо сделанный проект. Полнота коллекции всегда покоряет - только недоделки вызывают желание доделывать.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">нот в либгене не надо.</div>мнений без аргументов не надо.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">мнений без аргументов не надо.</div><br>вот те арумент:<br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Ну ок, приятно, что кто-то взялся за ноты и полностью вопрос закрыл.</div></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody"">это очень весомый аргумент, я согласен.<br><br><span style=""font-weight: bold"">are</span><br>а какие-то оценки по размеру коллекции у вас есть? Чтоб знать.<br>Я скачал первый попавшийся файл - улёт, фантастика, качество достойное.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody"">форму поиска нот, кстати, на нашей морде тоже было бы кошерно осуществить, если у нотного проекта есть какой-нибудь интерфейс для этого.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,are,"<div class=""postbody"">у меня нет возможности оценить сегодняшние размеры коллекции scorser...<br><br>думаю, что в либгене должны быть текстовые книги по музыке, - по истории, теории музыки и т.д, максимум - с нотными примерами. Собственно ноты лучше отдать в scorser.)<br><br>Я считаю, что лучше сделать зеркало scorser, чем пытаться интегрировать совершенно другую тему в либген. Ноты - это совсем другие сущности в базе данных, чем книги.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">думаю, что в либгене должны быть текстовые книги по музыке, - по истории, теории музыки и т.д, максимум - с нотными примерами. Собственно ноты лучше отдать в scorser.)</div><br>вот.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,are,"<div class=""postbody"">средний размер одного нотного файла у скорсера примерно 2,5 МБ. Если там 300 тыс. файлов, то объём получается грубо 750 ГБ. Если хозяин даст базу и канал, то выкачать этот объем и поднять зеркало - не проблема.<br><br>многие линки у скорсера ведут на IMSLP.org, там свои заморочки, но объемы у скорсера гораздо больше, поэтому можно приближенно пренебречь этими линками при оценке объёма.<br><br>пару лет назад я выкачал примерно 130 ГБ с помощью сайта classicscore.hut2.ru, где была частично отзеркалирована база скорсера, но сейчас этот сайт уже не работает. Cтатистику размера файлов я оцениваю по этому скачанному набору.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">are wrote:</div><div class=""quotecontent"">у меня нет возможности оценить сегодняшние размеры коллекции scorser...<br><br>думаю, что в либгене должны быть текстовые книги по музыке, - по истории, теории музыки и т.д, максимум - с нотными примерами. Собственно ноты лучше отдать в scorser.)<br><br>Я считаю, что лучше сделать зеркало scorser, чем пытаться интегрировать совершенно другую тему в либген. Ноты - это совсем другие сущности в базе данных, чем книги.</div>я уже не говорю об интеграции, но всё ещё вижу правильным иметь форму поиска, как по научным статьям, которые тоже не интегрированы, а весьма удачно встроены в интерфейс. Зеркала нам самим нужны, так что не о зеркале речь тоже - это интересно было только если бы тема не была отлично проработана. Узнать о этом - тоже хорошо.<br><br><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">думаю, что в либгене должны быть текстовые книги по музыке, - по истории, теории музыки и т.д, максимум - с нотными примерами. Собственно ноты лучше отдать в scorser.)</div><br>вот.</div>ну чего ""вот""? вот, учись аргументировать, своим ртом... властелин кнопочек. Надо быть слепцом, чтобы не видеть, что незакрытые в обществе вопросы - это помимо бОльших трудностей ещё и превосходная возможность этому обществу помочь более, чем в любой проработанной теме, ""горячие точки"" в определённом смысле, в том числе и правовом. Я ищу такие возможности, меня не интересуют хорошо проработанные проекты. А когда проект проработан, то нужно делать следующий шаг - делать его максимально видным, доступным, унифицировать дальше. Чисто технологически я не вижу большего шага дальше, чем встраивать форму в морду. Это централизует самые важные части знания, того или иного. Если этих мелочей, как нам здесь может казаться из-за технической лёгкости их воплощения, не делать, то и развитие будет еле-еле. Не надо покупаться на то, что это мелочь - функционально это большой шаг, когда самое важное всегда под рукой в 1 клике. Вообще всё, вся цивилизация, будь то наука, техника, медицина, худ. литература или искусство. Надо понимать, что люди этим лишь <span style=""font-style: italic"">пока</span> не пользуются по-крупному - и это лишь потому, что таких ресурсов на всё про всё в самом ""деловом"" смысле - исключительно мало. Есть красочные лекционные курсы, есть видеоуроки чего угодно, есть большой гугл - но это всё мусор на фоне реально проверенных знаний, лежащих в одном месте, включая ноты тоже.<br><br>""Вот"".</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody"">are<br>так а какой сайт-то на самом деле является ""первым""? <!-- m --><a class=""postlink"" href=""http://imslp.org/"">http://imslp.org/</a><!-- m --> или scorser.com?</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">plantago wrote:</div><div class=""quotecontent"">http://imslp.org/wiki/Main_Page</div>не заметил сообщения - маленькое очень =))<br><br>оба сайта поместил в шапку топика, а топик прикрепил и отнёс в карту сайта.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,are,"<div class=""postbody"">imslp это вообще непонятно что, там много нот, не являющихся public domain, хотя они это декларируют... А скачивать массированно не дают. Такое впечатление, что это очень маленький проект.<br><br>scorser просто делает линки на imslp для некоторых результатов поиска. Scorser не является развитием imslp. Поиск на скорсере довольно умный, находит ноты разных жанров или для определённых музыкальных инструментов, ансамблей.  В нотах своя специфика, не совпадающая со спецификой поиска книг.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody"">ок, ну вообще-то тогда стоило бы иметь проект, который это в одно целое собирает, с файлами, железно. Но соревноваться с этими двумя - уже непосильная задача. Возможно было бы достаточно самому scorser.com добавить хранилищ, судя по всему в остальном они уже всё имеют, т.е. собственно базу данных.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,silverware,"<div class=""postbody"">Тогда на лицевой странице ЛибГена надо бы ссылку на Скорсера вставить в разделе ""Прочее"". Будет тёплое ощущение высокого культурного уровня...</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,regidrer,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">нот в либгене не надо</div><br>Я за зеркалирование нот в либген(в подпроект), не будем забывать про копирастов! Классика музыки-это такое же достояние человечества, как и законы Ньютона! Тем более самый великий человек Земли(А.Эйнштейн) был с нотами хорошо знаком <img src=""./images/smilies/icon_e_biggrin.gif"" alt="":D"" title=""Very Happy""></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,bookwarrior,"<div class=""postbody"">я бы не против, но реальность такова: люди начнут эти торренты вырезать и не поддерживать. Плохо это. Это напоминает ситуацию с азиатскими языками и виндой: есть винда для всех - и винда для азиатов. Без второй нельзя поставить ничего для поддержки иероглифов на компе, замучаешься. Хранить всё-равно придётся отдельно, раз там так много всего. У них на 1 стр. нот приходится 75 КБ, что гораздо больше нашего добра. Я не понял, почему, на вид можно те же 10-15 КБ иметь на страницу, но у меня не получилось сжать больше без потерь. Если кто вточит на автомате, может их коллекция и вовсе 200 ГБ всего будет.<br><br>Но в любом случае, сначала бы установить контакт с автором проекта. У меня сейчас катастрофически нет времени, так что кто-нибудь может на себя взять эту задачу. В процессе обсуждения можно было бы понять, где и как можно пересечся, и следует ли это делать.<br><br>В меню да, я тоже хочу это иметь - в либгене практически всё нужное есть, а музыка - это да, это достояние, к счастью ещё и печатное.<br><br>Потом вот uztrans сейчас взялить в юзнет всё помещать: может они и эту мелочь засунули бы, если бы она была в физическом наличии. Как бакап. Это тем более актуально, что ресурс не централизован и недублирован.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&start=25&t=6770,are,"<div class=""postbody"">ноты нельзя сжимать так же эффективно, как текст. Или надо для нот разрабатывать свои алгоритмы сжатия, это работа на годы, или будет 50 - 100 КБ на страницу.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">слушайте, а наверное существуют музыкальные библиотеки нот?<br>может стоит озаботиться, пару коллекций вожрать? Сейчас должно быть немало ресурсов, я не проверял, просто в голову пришло, что в том направлении мы специально не озадачивались.<br><br><span style=""font-weight: bold""><span style=""color: #BF0000""><span style=""font-size: 150%; line-height: normal"">Результаты обсуждения</span></span></span><br><!-- m --><a class=""postlink"" href=""http://scorser.com/"">http://scorser.com/</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://imslp.org/"">http://imslp.org/</a><!-- m --></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,regidrer,"<div class=""postbody"">Серьёзных муз. библиотек не встречал, но на рутреке раздачи нот имеются, например <a href=""http://rutracker.org/forum/viewtopic.php?t=1635029"" class=""postlink""><span style=""font-weight: bold"">Fryderyk Franciszek Chopin / Шопен - Полное собрание сочинений (pdf)</span></a> . Проблемы возникнут в правильном написании библиографии, и ещё в шквале нот и нотных партитур, +ещё количество муз.инструментов исчисляется тысячами, а потом ещё может пойти поток mp3.<br>Сейчас в либгене 1497книг весом 14Гб в разделе музыка.<br>Если в либген добавлять коллекции нот, то необходимо определить жесткие рамки.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">слушайте, а наверное существуют музыкальные библиотеки нот?<br>может стоит озаботиться, пару коллекций вожрать? </div><br>Их и так есть в базе, только вот попадаются без обложек и какого-либо текста только по названию можно догадаться что это ноты. Вожрать то можно, только раскладывать по полочкам изжога замучает.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">в плане mp3 думаю не должно быть проблем: ноты - это печатные издания, существуют в конце концов всякие там сольфеджыи, теории музыки, классические сборники произведений и т.п. И это тоже должны быть сканы скорее всего: ну какая собака может всё это оцифровать, да ещё и формат унифицировать? Т.е. чисто книжных дел должно быть очень много - музыка развивалась не менее науки и грубо на том же промежутке времени (18-ый век, отсчитываю от ХТК для музыки и научного метода для науки). 1500 книг - это очень мало, хотя деление на разделы очень и очень условное, там наверняка больше.<br><br>Т.е. рамки, скорее всего, сами по себе будут работать, ничего ведь не меняется - сбор сканов.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Т.е. рамки, скорее всего, сами по себе будут работать, ничего ведь не меняется - сбор сканов.</div><br>Теории и еще что-то там да наверное есть книги, но то на что я натыкался это десяток страниц только с нотами и где-то между нот можно наити что это за произведение, ни издателя ни года т.е. в лучшем случае это будет автор и название, язык какой ставить? Это будет похлеще журнальных статей. Не я не против наличия нот в базе, но с книгами то еще не разгребли.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">да нет, ноты издаются в обычной библиографии. Я сам в отрачестве музыкой увлекался, у меня были стопки малых и здоровенных томов с нотами. Я покупал ноты в специализированных (и даже разок в антикварном) музыкальных магазинах, потому что не ходил ни в какую муз. школу и доступа к материалу не было совсем. Обычные же библиотеки этого не хранят.<br><br>С поиском никаких проблем совершенно: в музыке библиография вся та же самая, что в книжном мире, абсолютно. Вас сбивает с толку, что ноты - в небуквенном формате, наверное. Ну а какая нам разница? Это скан всё-равно. Язык элементарно определяется: названия произведений всегда пишутся на каком-то языке. Да в общем-то можно ввести и значение N/A, т.е. ""не имеет отношения"". Это мелочи, разумеется я бы первый завопил, если бы ноты было невозможно в либген принести. Это вполне возможно.<br><br>Я вам честно скажу, в плане систематического сбора ноты я стал ""собирать"" раньше книг. И это было также трудно, как искать (физически, пешком по спец. рынкам и ""старым книгам"") научные книги позже. Просто жизнь так сложилась, что музыку мне было дальше не потянуть по обстоятельствам, и она навсегда осталась в прошлом. Сейчас с нотами проще, но всё-таки: где они, нотные библиотеки, сообщества? Я совершенно не против иметь ноты в либгене, пускай даже как отдельный дочерний проект, как Bill_G налепил с коллегами по аналогии с либгеном. Главное, чтобы это было - это гигантский культурный пласт, который странным образом у нас отсутствует (почти, впрочем также плоховато, как и лингвистика).<br><br>Я считаю это одной из тех немногих, но важных дыр, которые надо думать, как залеплять. Пока можно складывать в отдельную таблицу ну и вообще вести просто накопление - у нас всегда так: сначала накапливается огромная коллекция, только потом становится ясно, как именно её следует систематизировать. Журналы годами лежали, мы не знали, что с ними делать, но было понятно, что среди книг им совершенно не место. Комиксы тоже вызывали дискуссию, слава богу с боку остались, хотя я был против комиксов в LG - глупо это. Хорошо хоть хранятся во всех смыслах отдельно. Картины - тоже не в кассу. С другой стороны ноты - ну можно о них думать и как о картинах (тоже произведения искусства), но это печатные книжные издания, так что проблемы не вижу. К тому же доставать их также сложно бывает, как научные книги, в бумаге ноты обычно тоже недешёвые.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">Как отдельный дочерний проект я согласен, самоучители и книги по музыке это пускай в либгене будет, сбивает с толку другое - если кто-то ошибся в названии и авторе произведения, то библиотекарю придется играть в игру ""угадай мелодию"" стрех букв (нот) и для человека не имеющего музыкального образования это будет тупик, те же иероглифы в гугле можно перевести а ноты... Вообщем я понял, если кто в инете наткнется на коллекцию нот надо скачивать потом складывать все это на фтп и при накоплении определенного кол-ва попытаться систематизировать и принять решение.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">ну Билл вон к науке вовсе отношения не имеет, а в игру ""угадай то, не знаю что"" играет успешно =)<br>На самом деле конечно это сказывается, но это некритично как показала практика. Я многого боялся из-за открытости веба, но многие страхи не оправдались, например вандализма до сих пор нет, хотя редактировать может любой. Хватило защиты по самой простой схеме, которая даже не потребовала дополнительного кодирования для реализации. Т.е. в том виде, в котором в среднем могут принести это добро, вполне сойдёт. Хотя я замечал, что местами LG используют, как файлопомойку, но это только вырезать, а нам это надо мониторить по вносимым записям.<br><br>Да, надо копить - потом будет видно. Мы не знаем структуры нотных коллекций в массе, поэтому загадывать, насколько это будет трудно или легко, тоже не следует.<br><br>Вот сейчас подумал, что ноты придётся держать отдельно: из-за торрентов - большинству ноты совершенно не нужны будут. Пожалуй это самая сильная причина.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,silverware,"<div class=""postbody"">Согласен с книговоином по нотам, не согласен по картинам. Я за жизнь столько музеев не посетил, чтобы посмотреть столько картин моих любимых авторов, сколько их нашлось на ЛибГене. Но нотохранилище всё равно надо делать отдельно от книгохранилища, потому что побочные результаты от поиска по слову Handel мешают и книгочеям, и музыкантам. Нужна отдельная строка поиска.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,regidrer,"<div class=""postbody"">Беглый просмотр муз. библиотек показал, что почти все требуют денежку за ноты (не считая современной попсы). Т.е. собирать необходимо.<br>Вот ещё раздача <a href=""http://rutracker.org/forum/viewtopic.php?t=2180435"" class=""postlink""><span style=""font-weight: bold"">С.В.Рахманинов - 10 Прелюдий, Соч.23 (1901)</span></a> и описание библиографии: <br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">С.В.Рахманинов - 10 Прелюдий, Соч.23 (1901)<br>Инструментальная принадлежность: фортепиано<br>Жанр: классика<br>Автор: С.В.Рахманинов<br>Издательство: Музыка<br>Редакция: А.Зилоти<br>Формат: pdf<br>Количество страниц: 48<br>Качество: Отсканированные страницы</div><br>Если вводить в либген, то потребуется в базу вводить дополнительные поля -инструментальная принадлежность, жанр, произведение, редакция.<br>Наверно для нот и партитур рациональнее создать дополнительный проект. <br>Ну а книги по теории музыки, истории музыки и т.д, это все либген</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">Вот об этом я и говорил, хороший пример, в приложении один из десяти файлов этой раздачи, ни издательства ни для какого инструмента информации в файлах нет, кто будет угадывать мелодию <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""> .<br><br>Вот ссылка например, <!-- m --><a class=""postlink"" href=""http://nlib.narod.ru/"">http://nlib.narod.ru/</a><!-- m --> но там вроде все мертвое.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,silverware,"<div class=""postbody"">Как кто? Пользователи со слухом и знаниями...</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">На самом деле если обратить внимание на номер странице в скане (116-117), становится понятно, что выложена не вся книга (если это книга) и более того нарезанная на главы по файлам это  тоже самое что статьи из журналов по отдельности, уже с этой точки зрения такие подборки не для книжной базы либгена.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">muzgen? Muzic Genezis<br><br>silverware<br>картины внутри LG - это никак не может быть правильным. Всё это и должно быть в виде отдельных проектов. Даже казалось бы очевидно правильное слияние художки и научки не получилось, совсем. А оказалось, что и не надо сливать, хотя бы из-за разных порядков по объёмам на дисках, и совершенно другого слоя людей, которые готовы каждую из них поддерживать. А это - определяющие факторы ""разделения"", которые показывают, что рано или поздно коллекция де факто будет распилена.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">muzgen? Muzic Genezis</div><br>И пипл ломанется за холявными мр3 <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,Bill_G,"<div class=""postbody"">музыки не надо.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">ноты надо</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,silverware,"<div class=""postbody"">NoteGenesis... ArtGenesis</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">Gemuzis</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,silverware,"<div class=""postbody"">Нечто литовское слышится. Правда, нашёл похожее слово только в словаре киньяруанда...</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">Голосовать будем ? <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,regidrer,"<div class=""postbody""><div class=""quotetitle"">silverware wrote:</div><div class=""quotecontent"">... ArtGenesis</div><br>Самое подходящее! И можно объединить с коллекцией <!-- m --><a class=""postlink"" href=""ftp://libgen.org/pictures/"">ftp://libgen.org/pictures/</a><!-- m --> ,живопись и ноты близкие родственники.<br>А то  muzgen, вызывает некоторые ассоциации.. <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">+1</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,bookwarrior,"<div class=""postbody"">ну вот, дошутились...<br><br>ArtGenesis неплохо, да, но картины и ноты в одном будет неудобно - это несовместимые для хранения вещи, и целевые аудитории разные.</div>",bookwarrior
Music scores and sheet music / Библиотеки партитур и нот,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6770,VV123,"<div class=""postbody"">Есть же magzdb и хотя название акцентирует на глянцевые журналы Билл туда определяет всю периодику у которой целевые аудитории тоже разные. Вопрос организации, для одной базы данных наверное не удобно, но тот же magzdb обходится без базы данных, а с точки зрения общего интернет ресурса очень даже, кроме картин и нот может еще чего придумается.</div>",bookwarrior
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6727,karl_karlsson,"<div class=""postbody""><a href=""http://dl.dropbox.com/u/3097273/Library%20Genesis/Lighty2Go-libgen.7z"" class=""postlink""><span style=""font-weight: bold"">Lighty2Go-libgen.7z</span></a><br><ul><li> Базируется на <a href=""http://www.lighty2go.com/"" class=""postlink""><span style=""font-weight: bold"">Lighty2Go</span></a></li><li> <a href=""http://en.wlmp-project.net/downloads.php?cat=lighty"" class=""postlink""><span style=""font-weight: bold"">Lighty 1.4.29.1</span></a> (1.4.30-4 не переходит в background и консоль не закрывается, вопреки утверждении, что исправили)</li><li> <a href=""http://windows.php.net/download/"" class=""postlink""><span style=""font-weight: bold"">PHP 5.3.12</span></a> (SypexDumper не делает импорт на 5.4.2; уже вышел 5.3.13)</li><li> <a href=""http://dev.mysql.com/downloads/mysql/"" class=""postlink""><span style=""font-weight: bold"">MySQL 5.5.23</span></a></li><li> <a href=""http://www.phpmyadmin.net/home_page/downloads.php"" class=""postlink""><span style=""font-weight: bold"">phpMyAdmin 3.5.1</span></a></li><li> <a href=""http://www.heidisql.com/download.php"" class=""postlink""><span style=""font-weight: bold"">HeidiSQL 7.0 Portable</span></a></li><li> <a href=""http://sypex.net/en/products/dumper/downloads/"" class=""postlink""><span style=""font-weight: bold"">Sypex Dumper 2.0.9</span></a></li></ul><br>На XP Lighty на каждом запросе страница не рисуется сразу как надо.<br>На Windows 7 выскакивает консоль, но страница рисуется сразу как надо.</div>",karl_karlsson
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6727,bookwarrior,"<div class=""postbody"">о, чёт новенькое =)</div>",karl_karlsson
Портабельный либген на базе Lighty2Go,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6727,kathrin,"<div class=""postbody"">I like this forum, amazing and very informative,</div>",karl_karlsson
Избирательная загрузка через торрент,http://genofond.org/viewtopic.php?f=17&sid=af7ae4baf277d09e04438c238bb33704&t=6462,Cerber,"<div class=""postbody"">Товарищи старатели кто нибудь знает как через командную строку торрент клиента скачать только выбранные файлы?<br><br>Если это возможно открываются заманчивые перспективы:<br>можно в том же экселе отобрать нужные файлы а потом в торретнт клиент закинуть их оптом, причем раскладка будет сразу по папкам генезиса и они встанут раздачу, как обычные торренты<br>большинству смертных не нужны все файлы коллекции, а с сервака качать прям последнее время натужно стало, тем более пачками по несколько тысяч. А всю коллекцию качать ни каких винтов не хватит.<br><br>опять же можно будет сделать локального клиента или поместить данный функционал в Библиотекаря.</div>",Cerber
