content,link,title
"
, from , on ,.,is a portrait photographer based in , and one of the,featured in the , for ,. His creative buddie is our own ,. He shot her naked in the Morgan stop area at 8am. Check out what he has to say about the photo shoot and about his collaboration with Lena.",http://bushwickdaily.com/2011/05/axel-dupeux-about-nude-photo-shoot-at-morgan/,Axel Dupeux about nude photo shoot at Morgan
"
, from , on ,.,is a portrait photographer based in , and one of the,featured in the , for ,. His creative buddie is our own ,. He shot her naked in the Morgan stop area at 8am. Check out what he has to say about the photo shoot and about his collaboration with Lena.",http://bushwickdaily.com/2011/05/axel-dupeux-about-nude-photo-shoot-at-morgan/,Axel Dupeux about nude photo shoot at Morgan
"Bushwick Daily, in collaboration with the blog of ,, is bringing you an insight to the Bushwick artists and spaces getting ready for ,. Ray Henders told us all about his plans.,My studio, Rayographix Digital, is located at 885 Willoughby Ave. #503.,I’m a former rock ‘n’ roll photographer, and lately I’ve been shooting black and white street photography with my Holga. I am also a fine art large format digital printer and I print for galleries and artists for exhibitions.,Of course I am! Henry Glucroft from Little Skips and I planned together to make Willoughby more artsy, to put it more on the map, because last year nobody really came here. So I decided to split my space here in #503 in half and use half of my space to show my personal work and the collection of art I have accumulated through my printing work in the other half. In addition, in the lobby of my building there is going to be another artist, Twyla Feinbloom and she brands patterns onto leather and sews them onto wood. It’s really cool. So she’ll be downstairs showing and also selling her work.,Hahahaha. I sing Hammer by Bob Marley.,Find Ray Henders and his studio in BOS ’11 Listing and Directory is ,.",http://bushwickdaily.com/2011/05/bos-11-intro-ray-henders/,BOS ’11 Intro: Ray Henders
"Bushwick Daily, in collaboration with the blog of ,, is bringing you an insight to the Bushwick artists and spaces getting ready for ,. Ray Henders told us all about his plans.,My studio, Rayographix Digital, is located at 885 Willoughby Ave. #503.,I’m a former rock ‘n’ roll photographer, and lately I’ve been shooting black and white street photography with my Holga. I am also a fine art large format digital printer and I print for galleries and artists for exhibitions.,Of course I am! Henry Glucroft from Little Skips and I planned together to make Willoughby more artsy, to put it more on the map, because last year nobody really came here. So I decided to split my space here in #503 in half and use half of my space to show my personal work and the collection of art I have accumulated through my printing work in the other half. In addition, in the lobby of my building there is going to be another artist, Twyla Feinbloom and she brands patterns onto leather and sews them onto wood. It’s really cool. So she’ll be downstairs showing and also selling her work.,Hahahaha. I sing Hammer by Bob Marley.,Find Ray Henders and his studio in BOS ’11 Listing and Directory is ,.",http://bushwickdaily.com/2011/05/bos-11-intro-ray-henders/,BOS ’11 Intro: Ray Henders
"Merry beginning of the week to ya all! Hopefully, you managed to register your studio for ,yesterday and if you’re a film or video maker we have another deadline for you!! Mark , in your calendars because ,, a gallery dedicated to film, video, sound, performance and other time-based art is now accepting film & video submissions of all types and formats for programs featuring innovative and unusual works by the Bushwick area artists in conjunction with the ,l.,Your works should be under 30 minutes and completed in 2010 or 2011. The Festival will take place June 4 & 5 at Goodbye Blue Monday.,Selected works will be announced on May 25th.,To submit send an email with your name, address, contact info, title of the work, screening format, length, date of completion, description, and a link to preview your work to BOSfilmfestival@gmail.com,If your work is not available online, send a preview DVD to: Microscope Gallery (Attention: BOS Submissions) 4 Charles Place, Brooklyn, NY 11221.,If you have any questions, email Microscope Gallery at BOSfilmfestival@gmail.com",http://bushwickdaily.com/2011/05/film-and-video-call-for-submissions/,Film and Video Call for Submissions!
"Merry beginning of the week to ya all! Hopefully, you managed to register your studio for ,yesterday and if you’re a film or video maker we have another deadline for you!! Mark , in your calendars because ,, a gallery dedicated to film, video, sound, performance and other time-based art is now accepting film & video submissions of all types and formats for programs featuring innovative and unusual works by the Bushwick area artists in conjunction with the ,l.,Your works should be under 30 minutes and completed in 2010 or 2011. The Festival will take place June 4 & 5 at Goodbye Blue Monday.,Selected works will be announced on May 25th.,To submit send an email with your name, address, contact info, title of the work, screening format, length, date of completion, description, and a link to preview your work to BOSfilmfestival@gmail.com,If your work is not available online, send a preview DVD to: Microscope Gallery (Attention: BOS Submissions) 4 Charles Place, Brooklyn, NY 11221.,If you have any questions, email Microscope Gallery at BOSfilmfestival@gmail.com",http://bushwickdaily.com/2011/05/film-and-video-call-for-submissions/,Film and Video Call for Submissions!
"Bushwick Daily is happy to introduce an iPhone photographer Prince Franco and a selection of 4 photographs from his ongoing series ,. Multiple layers of his Reflection photos unravel objects and feelings captured consciously and subconsciously as well. Prince takes these mainly on his train rides using his iPhone, which gives him a discrete profile as opposed to a DSLR camera. Prince says that he can’t afford a DSLR camera, nor he wants one and is fully determined to explore the limits of an iPhone.,Prince Franco was born in the largest housing projects in North America, in Queensbridge, Long Island City and at the age of 18 was arrested for an assault with a deadly weapon. That’s when he realized he doesn’t want to become just another minority guy in the NYC jail system and wants to create art. He studied fashion design and realized the power of capturing an image when his best friend introduced him to the famous polaroids taken by one of the most influential personalities of the time, ,.",http://bushwickdaily.com/2011/04/reflections-of-francos-eye/,Reflections of Franco’s Eye.
"Bushwick Daily is happy to introduce an iPhone photographer Prince Franco and a selection of 4 photographs from his ongoing series ,. Multiple layers of his Reflection photos unravel objects and feelings captured consciously and subconsciously as well. Prince takes these mainly on his train rides using his iPhone, which gives him a discrete profile as opposed to a DSLR camera. Prince says that he can’t afford a DSLR camera, nor he wants one and is fully determined to explore the limits of an iPhone.,Prince Franco was born in the largest housing projects in North America, in Queensbridge, Long Island City and at the age of 18 was arrested for an assault with a deadly weapon. That’s when he realized he doesn’t want to become just another minority guy in the NYC jail system and wants to create art. He studied fashion design and realized the power of capturing an image when his best friend introduced him to the famous polaroids taken by one of the most influential personalities of the time, ,.",http://bushwickdaily.com/2011/04/reflections-of-francos-eye/,Reflections of Franco’s Eye.
"You know how it goes…. It’s a Friday afternoon and the entire Bushwick buzzes because of all the great events that are going on in our beloved hood. It can get really difficult, I know… Because there is only one Friday April 1, 2011 night; only one good-fun-seeking yourself and there is only [this] many events you can attend in a night.,But let me tell you one thing… The best fun will be in , tonight, because the , is celebrating their 3rd year. This cool Brooklyn writing, art and music collective makes zines, hosts readings, and throws art and music shows. The collective’s founder Tommy Pico promises only the best fun tonight. A bunch of bands will play and several Birdsong-related artists will be selling  limited editions of their prints. The party starts at 8pm and the admission is donation based and the money will go to support the production of ,, a Brooklyn-based full color bi-annual lit/art/interview zine. See you there!, , birthday Party and Benefit, Tonight! Doors at 8pm, bands at 9pm, Brooklyn Fire Proof, 119 Ingraham St @ Porter Ave, Brooklyn (Morgan L),Limited edition $20 prints made especially for the night by Blanco, Cara Fulmor, Cat Glennon, Elizabeth Hirsch, J. Morrison, Julia Norton, Joey Parlett, Danielle Rosa, Will Varner, and Michelle Yu,Bands: Jess Paps, Baby Alpaca, Hunter, Little Victory,
",http://bushwickdaily.com/2011/04/party-like-a-bird-at-birdsong-party-tonight/,Party like a bird at Birdsong Party tonight!
"You know how it goes…. It’s a Friday afternoon and the entire Bushwick buzzes because of all the great events that are going on in our beloved hood. It can get really difficult, I know… Because there is only one Friday April 1, 2011 night; only one good-fun-seeking yourself and there is only [this] many events you can attend in a night.,But let me tell you one thing… The best fun will be in , tonight, because the , is celebrating their 3rd year. This cool Brooklyn writing, art and music collective makes zines, hosts readings, and throws art and music shows. The collective’s founder Tommy Pico promises only the best fun tonight. A bunch of bands will play and several Birdsong-related artists will be selling  limited editions of their prints. The party starts at 8pm and the admission is donation based and the money will go to support the production of ,, a Brooklyn-based full color bi-annual lit/art/interview zine. See you there!, , birthday Party and Benefit, Tonight! Doors at 8pm, bands at 9pm, Brooklyn Fire Proof, 119 Ingraham St @ Porter Ave, Brooklyn (Morgan L),Limited edition $20 prints made especially for the night by Blanco, Cara Fulmor, Cat Glennon, Elizabeth Hirsch, J. Morrison, Julia Norton, Joey Parlett, Danielle Rosa, Will Varner, and Michelle Yu,Bands: Jess Paps, Baby Alpaca, Hunter, Little Victory,
",http://bushwickdaily.com/2011/04/party-like-a-bird-at-birdsong-party-tonight/,Party like a bird at Birdsong Party tonight!
"I seldom relive the few days of my life when I was in ultimate fear, which for an equally short while kept me ultimately amused. It started in a bodega, late night, on the corner of myrtle and broadway, just before half the bodegs in the area had closed, and another half had opened. I was coming home from an event, probably that weekly party I was throwing at Happy Ending, with a friend who didn’t seem to be getting the hint. He lived close by and so I took the buddy system opportunity to have an escort for the not so dangerous subway ride, and less dangerous block walk home. Little did we know that along that path we would meet a man who was not only insane, but insanely resourceful, a most dangerous combination.,I thought he looked familiar, reminding me of some friends in the industrial scene from years past, back in Boston, MA. I knew that some of them had moved to the area, and so I felt certain that we had met before. Doubt clouded my intuition as my friend and I approached the front of the line, and thus him, who was waiting for a sandwich to be complied behind the deli counter. As we watch he pulls a can out of a paper bag, and slams it down on the counter with a grin and says “here, add this”. It looks like dog food, that stuff they put in Sloppy Joes at public schools and summer camps, ground beef in some sort of sauce. He looks at us and says, “they do not sell it here, so I had to buy it next door and bring it over”. The flood gates were open. He kept rambling on, speaking at us rather that to or with, his nonsense had some sort of hypnotic effect. It was the last time I took, “you live in that house?! I’ve been wondering for years what it’s like inside!” as initiative to let anyone in. I looked at my friend, with a look that said, without mistake, do NOT leave. We all went upstairs. The stranger with his huge dog [ which later I found out he borrowed from his little brother to look more human and approchable ], my friend and I. We sat around listening to stories as the stranger crushed up lines of adderall pills on my tiny glass coffee table. It soon became bright out, but uppers effect me too greatly to just sit tight, or just clean the entire house. The three of us, and the dog left for his place to watch one insightful movie or the other for another 8hrs, into the day. Unfortunately, my friend was not as affected by the adderall, and decided to walk home soon after our group exit. I sat awkwardly on the strangers couch, mind reeling, concentrating much to hard on the movie. He offered me downers, explaining they were opiates and would allow me to sleep. I look them. I spent the next 48hrs vomiting. About a month later I found out they were some sort of generic methadone, meant to keep his younger brother off heroine.,In the following month, I would get calls and text ranging from 2 to 10 times a day about how he was walking by my house, and whether I needed anything. He would show up at places I didn’t exactly invite him to, saying he was in the area anyway. Nothing was exact, but nothing was accurate. I couldn’t call him out on anything, not even when his mother, conveniently wandering the city, meeting up with him, who was also conveniently in the city, when I was done with a walk-through I might have mentioned the week before. She seemed as confused as I was, he blamed it on her delirium, saying, “mom, you remember where I work! You’ve been there before.” The architects directory did not list him, nor his mail. The background check did. My roommate and I marveled at the 10 or so misdemeanor accounts listed in Floria, I contacted the one friend he had ever mentioned by name. He was also from Floria, but was now in Fort Greene. I inquired professionally, asking for a creative reference, of the musical persuasion, since our stranger had claimed to be in quite a few non-local bands. Negatory. I read the response between the lines, “stay away.”,As my next few responses to text messages became stern in unavailability and nondescript in location, his became angry, confused and threatening. He demanded to know why I was not telling him where I was, if not home. I became scared, looking both ways before opening and closing the doors behind me. I would see him walking around the block at all hours of the day and night. The phone calls from his number, blocked numbers, and even fake ones did not stop for days. Soon, pleading emails came in. In his head, we had become romantically involved, he had planned on proposing to me. My friends and I were aghast. For a second I thought, “maybe he took our complete lack of physical and emotional involvement during the one month were in contact to mean I was old fashioned?” but a second later I realized that would be insane. I felt sad for him, in between the rushes of fear. He was calling everyone in the room, whose number he had acquired with one lie or another. He was calling from downstairs.,After my roommate chased him out of our building, the stranger went on, stalking bodegas for someone who was less inquisitive and much, much more impressionable. Thanks to the one friend who forgot to block him on facebook, we know that a few months later he got married [the legality is uncertain] to a girl more than 10 years his junior. Their child is now over 1yr old.,On a lighter note, check out my favorite recent creep lifestyle video with man after my own heart, John Waters ::",http://bushwickdaily.com/2011/03/bushwick-stalking/,Curious Wednesday: Bushwick Creepin’
"I seldom relive the few days of my life when I was in ultimate fear, which for an equally short while kept me ultimately amused. It started in a bodega, late night, on the corner of myrtle and broadway, just before half the bodegs in the area had closed, and another half had opened. I was coming home from an event, probably that weekly party I was throwing at Happy Ending, with a friend who didn’t seem to be getting the hint. He lived close by and so I took the buddy system opportunity to have an escort for the not so dangerous subway ride, and less dangerous block walk home. Little did we know that along that path we would meet a man who was not only insane, but insanely resourceful, a most dangerous combination.,I thought he looked familiar, reminding me of some friends in the industrial scene from years past, back in Boston, MA. I knew that some of them had moved to the area, and so I felt certain that we had met before. Doubt clouded my intuition as my friend and I approached the front of the line, and thus him, who was waiting for a sandwich to be complied behind the deli counter. As we watch he pulls a can out of a paper bag, and slams it down on the counter with a grin and says “here, add this”. It looks like dog food, that stuff they put in Sloppy Joes at public schools and summer camps, ground beef in some sort of sauce. He looks at us and says, “they do not sell it here, so I had to buy it next door and bring it over”. The flood gates were open. He kept rambling on, speaking at us rather that to or with, his nonsense had some sort of hypnotic effect. It was the last time I took, “you live in that house?! I’ve been wondering for years what it’s like inside!” as initiative to let anyone in. I looked at my friend, with a look that said, without mistake, do NOT leave. We all went upstairs. The stranger with his huge dog [ which later I found out he borrowed from his little brother to look more human and approchable ], my friend and I. We sat around listening to stories as the stranger crushed up lines of adderall pills on my tiny glass coffee table. It soon became bright out, but uppers effect me too greatly to just sit tight, or just clean the entire house. The three of us, and the dog left for his place to watch one insightful movie or the other for another 8hrs, into the day. Unfortunately, my friend was not as affected by the adderall, and decided to walk home soon after our group exit. I sat awkwardly on the strangers couch, mind reeling, concentrating much to hard on the movie. He offered me downers, explaining they were opiates and would allow me to sleep. I look them. I spent the next 48hrs vomiting. About a month later I found out they were some sort of generic methadone, meant to keep his younger brother off heroine.,In the following month, I would get calls and text ranging from 2 to 10 times a day about how he was walking by my house, and whether I needed anything. He would show up at places I didn’t exactly invite him to, saying he was in the area anyway. Nothing was exact, but nothing was accurate. I couldn’t call him out on anything, not even when his mother, conveniently wandering the city, meeting up with him, who was also conveniently in the city, when I was done with a walk-through I might have mentioned the week before. She seemed as confused as I was, he blamed it on her delirium, saying, “mom, you remember where I work! You’ve been there before.” The architects directory did not list him, nor his mail. The background check did. My roommate and I marveled at the 10 or so misdemeanor accounts listed in Floria, I contacted the one friend he had ever mentioned by name. He was also from Floria, but was now in Fort Greene. I inquired professionally, asking for a creative reference, of the musical persuasion, since our stranger had claimed to be in quite a few non-local bands. Negatory. I read the response between the lines, “stay away.”,As my next few responses to text messages became stern in unavailability and nondescript in location, his became angry, confused and threatening. He demanded to know why I was not telling him where I was, if not home. I became scared, looking both ways before opening and closing the doors behind me. I would see him walking around the block at all hours of the day and night. The phone calls from his number, blocked numbers, and even fake ones did not stop for days. Soon, pleading emails came in. In his head, we had become romantically involved, he had planned on proposing to me. My friends and I were aghast. For a second I thought, “maybe he took our complete lack of physical and emotional involvement during the one month were in contact to mean I was old fashioned?” but a second later I realized that would be insane. I felt sad for him, in between the rushes of fear. He was calling everyone in the room, whose number he had acquired with one lie or another. He was calling from downstairs.,After my roommate chased him out of our building, the stranger went on, stalking bodegas for someone who was less inquisitive and much, much more impressionable. Thanks to the one friend who forgot to block him on facebook, we know that a few months later he got married [the legality is uncertain] to a girl more than 10 years his junior. Their child is now over 1yr old.,On a lighter note, check out my favorite recent creep lifestyle video with man after my own heart, John Waters ::",http://bushwickdaily.com/2011/03/bushwick-stalking/,Curious Wednesday: Bushwick Creepin’
" on Saturday was simply fun and a party! Whether you were one of the hundreds who were at 3rd Ward or missed the party or the slideshows, I’m sure you will enjoy our selection of four slideshows that we liked very much. Here!,1. Postcards from Bushwick, by , of contemporary photography ,.,2. A little bit of Manhattan for Bushwick people who have already forgotten how the island looks like, by ,.,3. ,‘s project , explores the media-dictated cliche of female sexuality through images of women in pornography magazines distributed along Paradise Road in Las Vegas (Also, I want to marry that guy).,4. Very exclusively ,  Never publicly shown, the unedited version of ,a collaboration between Katarina Hybenova & Robin Grearson & Quel Beast.",http://bushwickdaily.com/2011/03/4-coolest-slideshows-from-slideluck-bushwick/,4 Coolest Slideshows from Slideluck Bushwick
" on Saturday was simply fun and a party! Whether you were one of the hundreds who were at 3rd Ward or missed the party or the slideshows, I’m sure you will enjoy our selection of four slideshows that we liked very much. Here!,1. Postcards from Bushwick, by , of contemporary photography ,.,2. A little bit of Manhattan for Bushwick people who have already forgotten how the island looks like, by ,.,3. ,‘s project , explores the media-dictated cliche of female sexuality through images of women in pornography magazines distributed along Paradise Road in Las Vegas (Also, I want to marry that guy).,4. Very exclusively ,  Never publicly shown, the unedited version of ,a collaboration between Katarina Hybenova & Robin Grearson & Quel Beast.",http://bushwickdaily.com/2011/03/4-coolest-slideshows-from-slideluck-bushwick/,4 Coolest Slideshows from Slideluck Bushwick
" on Saturday was simply fun and a party! Whether you were one of the hundreds who were at 3rd Ward or missed the party or the slideshows, I’m sure you will enjoy our selection of four slideshows that we liked very much. Here!,1. Postcards from Bushwick, by , of contemporary photography ,.,2. A little bit of Manhattan for Bushwick people who have already forgotten how the island looks like, by ,.,3. ,‘s project , explores the media-dictated cliche of female sexuality through images of women in pornography magazines distributed along Paradise Road in Las Vegas (Also, I want to marry that guy).,4. Very exclusively ,  Never publicly shown, the unedited version of ,a collaboration between Katarina Hybenova & Robin Grearson & Quel Beast.",http://bushwickdaily.com/2011/03/4-coolest-slideshows-from-slideluck-bushwick/,4 Coolest Slideshows from Slideluck Bushwick
,http://bushwickdaily.com/2011/02/from-nightmares-to-interviews/,Curious Wednesday: From Nightmares to Interviews
,http://bushwickdaily.com/2011/02/from-nightmares-to-interviews/,Curious Wednesday: From Nightmares to Interviews
,http://bushwickdaily.com/2011/02/from-nightmares-to-interviews/,Curious Wednesday: From Nightmares to Interviews
,http://bushwickdaily.com/2011/02/ms-marquise-an-introduction/,Curious Wednesday // Marquise: An introduction.
,http://bushwickdaily.com/2011/02/ms-marquise-an-introduction/,Curious Wednesday // Marquise: An introduction.
,http://bushwickdaily.com/2011/02/ms-marquise-an-introduction/,Curious Wednesday // Marquise: An introduction.
,http://bushwickdaily.com/2011/01/bushwick-hotel/,Bushwick Hotel.
,http://bushwickdaily.com/2011/01/bushwick-hotel/,Bushwick Hotel.
I promised to post these kids from high school on Meserole St.,http://bushwickdaily.com/2010/12/high-school-yard/,High School Yard.
I promised to post these kids from high school on Meserole St.,http://bushwickdaily.com/2010/12/high-school-yard/,High School Yard.
"“Clearly you didn’t go to ,, else you’d be aware that in order for your , to be considered art, it has to meet certain criteria of ,.” A bearded guy in an orange plaid is leaning above my bed while I sleep. His voice sounds blasé and he closes his eyes and lifts his nose every time he pronounces the word “art”.,“And no. You clearly don’t know the secret. The secret we , know. All art school graduates.”  I’m wrapping my head into a pillow. “Christ, why is this person interrupting my sleep?”,The bearded douche bag leans even closer to my pillow and whispers: “The secret about fine arts you need to know is…. that space for the articulation of intention needs to be created and reality has to be manipulated in a non-manipulative way…..”,The gulps of dry air nearly suffocate me when I quickly sit up in my Bushwick bed. Cold sweat on my forehead, alarm clock buzzing like crazy, my heart pounding in my ears. I look around my room, the bearded guy is gone. Luckily.,Maybe it was all the discussions about art I had with , lately and maybe it was just an excessive consumption of alcoholic beverages last night.,But how will I know if my work is art again? It has to manipulate intention of reality to articulate space?? I quickly google the key words of the phrase. Nothing relevant comes up. Couple of clicks until I find a web site called ,? Only to find out that there is an iPhone application, which will instantly instruct me whether a particular product of my work is art of not. Now take this, bearded plaid  guy!",http://bushwickdaily.com/2010/12/is-this-art/,is this art?
"“Clearly you didn’t go to ,, else you’d be aware that in order for your , to be considered art, it has to meet certain criteria of ,.” A bearded guy in an orange plaid is leaning above my bed while I sleep. His voice sounds blasé and he closes his eyes and lifts his nose every time he pronounces the word “art”.,“And no. You clearly don’t know the secret. The secret we , know. All art school graduates.”  I’m wrapping my head into a pillow. “Christ, why is this person interrupting my sleep?”,The bearded douche bag leans even closer to my pillow and whispers: “The secret about fine arts you need to know is…. that space for the articulation of intention needs to be created and reality has to be manipulated in a non-manipulative way…..”,The gulps of dry air nearly suffocate me when I quickly sit up in my Bushwick bed. Cold sweat on my forehead, alarm clock buzzing like crazy, my heart pounding in my ears. I look around my room, the bearded guy is gone. Luckily.,Maybe it was all the discussions about art I had with , lately and maybe it was just an excessive consumption of alcoholic beverages last night.,But how will I know if my work is art again? It has to manipulate intention of reality to articulate space?? I quickly google the key words of the phrase. Nothing relevant comes up. Couple of clicks until I find a web site called ,? Only to find out that there is an iPhone application, which will instantly instruct me whether a particular product of my work is art of not. Now take this, bearded plaid  guy!",http://bushwickdaily.com/2010/12/is-this-art/,is this art?
"The time flies by quickly. I couldn’t believe it’s been a month since I attended the first of the , reading series. My feet were taking me down the familiar route “warehouse on the right, warehouse on the left” to my most favorite fire place in Bushwick, ,.,Mike Lala and Eric Nelson, the co-perpetrators of the finest Bushwick reading series, were tempting all the bookworms to come by a stellar constellation of readers: ,, ,, ,, Danniel Schooneebek, and Alyson Paty.,Cassandra Katsiaficas is a founding member of Numu Arts Collective, poet, painter, jewelry and big plans maker.,
,Danniel Schooneebek and Alyson Paty have a collaboration poetry project going on. They write so called “torch poems”. Each of them separately writes 5 lines without discussing it before hand to come up with a sentimental unrequited love poem. In addition, both Danniel and Alyson read their own poems. Danniel frequently experiments with form. His work includes poems in the form of itinerary, manifesto or apology.,Melissa Broder is a shiny poet star! She reads couple of poems, some from her book ,, and some that were published elsewhere. To listen to Melissa’s poems is like to hold two fingers on the pulse of the city life, todayness, sarcasm, pop culture and generation of 20 something.,
,Christy Road sits in the front row. She is a punk with Cuban origins. She is holding her latest illustrated novel ,, manuscript of her upcoming piece and a laptop. She explains how ,is an autobiography. It’s s story of a gay woman from a Cuban family recovering from an abusive heterosexual relationship coming to New York. While reading, Christy projects her illustrations. Her confession takes me aback with its frankness, Christy is direct, simply describing reality the way it is without any pathos or sentiments, causing me shivers on the spine. Her illustrations remind me of a comic noir, enhancing the effect of the story. Christy is true and has so much to tell through visual arts inspired into writing.,
,Saturdays Fireside Follies made me happy, indicating the way it could follow – in line with the spirit of the neighborhood, exploding with truthfulness, creativity, confession, new forms, exploration, extreme, erasing the line between the forms of art.,(Similar content appears on ,)",http://bushwickdaily.com/2010/11/not-too-fire-proof/,Not too fire proof.
"The time flies by quickly. I couldn’t believe it’s been a month since I attended the first of the , reading series. My feet were taking me down the familiar route “warehouse on the right, warehouse on the left” to my most favorite fire place in Bushwick, ,.,Mike Lala and Eric Nelson, the co-perpetrators of the finest Bushwick reading series, were tempting all the bookworms to come by a stellar constellation of readers: ,, ,, ,, Danniel Schooneebek, and Alyson Paty.,Cassandra Katsiaficas is a founding member of Numu Arts Collective, poet, painter, jewelry and big plans maker.,
,Danniel Schooneebek and Alyson Paty have a collaboration poetry project going on. They write so called “torch poems”. Each of them separately writes 5 lines without discussing it before hand to come up with a sentimental unrequited love poem. In addition, both Danniel and Alyson read their own poems. Danniel frequently experiments with form. His work includes poems in the form of itinerary, manifesto or apology.,Melissa Broder is a shiny poet star! She reads couple of poems, some from her book ,, and some that were published elsewhere. To listen to Melissa’s poems is like to hold two fingers on the pulse of the city life, todayness, sarcasm, pop culture and generation of 20 something.,
,Christy Road sits in the front row. She is a punk with Cuban origins. She is holding her latest illustrated novel ,, manuscript of her upcoming piece and a laptop. She explains how ,is an autobiography. It’s s story of a gay woman from a Cuban family recovering from an abusive heterosexual relationship coming to New York. While reading, Christy projects her illustrations. Her confession takes me aback with its frankness, Christy is direct, simply describing reality the way it is without any pathos or sentiments, causing me shivers on the spine. Her illustrations remind me of a comic noir, enhancing the effect of the story. Christy is true and has so much to tell through visual arts inspired into writing.,
,Saturdays Fireside Follies made me happy, indicating the way it could follow – in line with the spirit of the neighborhood, exploding with truthfulness, creativity, confession, new forms, exploration, extreme, erasing the line between the forms of art.,(Similar content appears on ,)",http://bushwickdaily.com/2010/11/not-too-fire-proof/,Not too fire proof.
"Brook Pridemore performing somewhere deep deep in Bushwick. (Ok, performing on Thursday in Little Skips ",http://bushwickdaily.com/2010/11/brook-pridemore/,Brook Pridemore.
"Brook Pridemore performing somewhere deep deep in Bushwick. (Ok, performing on Thursday in Little Skips ",http://bushwickdaily.com/2010/11/brook-pridemore/,Brook Pridemore.
"As a natural born gentleman, he lits up her bong while she’s inhaling the smoke dense of THC and carefully holds it a bit to the side so that her nose doesn’t get burned.,-”So you live in the neighborhood?” she asks while slowly releasing her lungs muscles.,- “Yes, right there on Noll.” he points to the dark.,-”Oh, how cool. Me too!”,-”It’s a nice street….I hear.” They both laugh.,-”So do you have any roommates.” She asks while he’s lighting a bong for himself this time.,-”Yeah, I have four roommates.”,-”Oh, that’s quite a lot.”,-”Yeah, but one lives in the closet.” He briskly offers an explanation.,-”What? How?”,-”Well, he pays only 200. So it’s quite a good deal. He’s got his bed on the floor and underneath it he’s got a couch. And if he doesn’t close the door, he can stretch his legs… He’s got it nicely figured out.”,-”Neat.” she replies and demands her turn of the bong.",http://bushwickdaily.com/2010/11/neatly/,neatly.
"As a natural born gentleman, he lits up her bong while she’s inhaling the smoke dense of THC and carefully holds it a bit to the side so that her nose doesn’t get burned.,-”So you live in the neighborhood?” she asks while slowly releasing her lungs muscles.,- “Yes, right there on Noll.” he points to the dark.,-”Oh, how cool. Me too!”,-”It’s a nice street….I hear.” They both laugh.,-”So do you have any roommates.” She asks while he’s lighting a bong for himself this time.,-”Yeah, I have four roommates.”,-”Oh, that’s quite a lot.”,-”Yeah, but one lives in the closet.” He briskly offers an explanation.,-”What? How?”,-”Well, he pays only 200. So it’s quite a good deal. He’s got his bed on the floor and underneath it he’s got a couch. And if he doesn’t close the door, he can stretch his legs… He’s got it nicely figured out.”,-”Neat.” she replies and demands her turn of the bong.",http://bushwickdaily.com/2010/11/neatly/,neatly.
"As a natural born gentleman, he lits up her bong while she’s inhaling the smoke dense of THC and carefully holds it a bit to the side so that her nose doesn’t get burned.,-”So you live in the neighborhood?” she asks while slowly releasing her lungs muscles.,- “Yes, right there on Noll.” he points to the dark.,-”Oh, how cool. Me too!”,-”It’s a nice street….I hear.” They both laugh.,-”So do you have any roommates.” She asks while he’s lighting a bong for himself this time.,-”Yeah, I have four roommates.”,-”Oh, that’s quite a lot.”,-”Yeah, but one lives in the closet.” He briskly offers an explanation.,-”What? How?”,-”Well, he pays only 200. So it’s quite a good deal. He’s got his bed on the floor and underneath it he’s got a couch. And if he doesn’t close the door, he can stretch his legs… He’s got it nicely figured out.”,-”Neat.” she replies and demands her turn of the bong.",http://bushwickdaily.com/2010/11/neatly/,neatly.
"Maybe you squinted last night until 3am with the flickering light of your $9.90 Ikea lamp only to finish the latest novel by Nicole Krauss. Maybe you got so inspired last night, you didn’t go to bed at all and the day light hit you at 7.15 am like a hammer making you realize it’s time to shower off the writer’s sweat and go to your day job. Maybe you already developed a chronic wrist pain because you believe keyboards kill creativity and scribble your Bukowski-inspired novel with tiny neat handwriting into your green mole skin day by day. And maybe just your bookworm Bushwick heart desires to slowly melt into a chair as you’re listening to a well written poem while the fire patiently consumes the forest wood in the fireplace…,In any case, you should have been there! Or if you fit the description above, you probably were there… On Fireside Follies reading series no. 1 on Saturday in Fireproof, Bushwick.,Masterminds behind the project, Eric Nelson and Mike Lala, are making sure to deliver every third Saturday each month, almost to your Bushwick living room, the finest that has been written lately.,So was the case on Saturday when we heard Justin Richards’ deep mind tape.,Matt Zing’s poetry., riding a motorbike and eventually refusing to be just another older woman., unveiling the secret life of a Bed-Stuy dominatrix.,And the night’s headliner, ,, capturing everyone’s attention with a smoothly written piece about a schoolgirl’s first love.,Bushwick Finest Reading Series, every 3, Saturday each month,119 Ingraham St (At Porter Ave), Bushwick, Morgan L",http://bushwickdaily.com/2010/10/who-reads-by-the-fire/,who reads by the fire.
